VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags,Continent
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CZE,Czech Republic,1990,1990,11.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CZE,Czech Republic,1991,1991,11.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CZE,Czech Republic,1992,1992,11.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CZE,Czech Republic,1993,1993,11.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CZE,Czech Republic,1994,1994,11.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CZE,Czech Republic,1995,1995,11.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CZE,Czech Republic,1996,1996,11.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CZE,Czech Republic,1997,1997,11.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CZE,Czech Republic,1998,1998,11.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CZE,Czech Republic,1999,1999,11.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CZE,Czech Republic,2000,2000,11.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CZE,Czech Republic,2001,2001,11.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CZE,Czech Republic,2002,2002,11.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CZE,Czech Republic,2003,2003,12.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CZE,Czech Republic,2004,2004,11.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CZE,Czech Republic,2005,2005,12,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CZE,Czech Republic,2006,2006,11.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CZE,Czech Republic,2007,2007,12.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CZE,Czech Republic,2008,2008,12.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CZE,Czech Republic,2009,2009,12.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CZE,Czech Republic,2010,2010,11.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CZE,Czech Republic,2011,2011,11.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CZE,Czech Republic,2012,2012,11.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CZE,Czech Republic,2013,2013,11.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CZE,Czech Republic,2014,2014,11.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CZE,Czech Republic,2015,2015,11.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CZE,Czech Republic,2016,2016,11.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1960,1960,5.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1961,1961,5.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1962,1962,5.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1963,1963,5.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1964,1964,6.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1965,1965,6.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1966,1966,6.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1967,1967,7.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1968,1968,7.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1969,1969,7.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1970,1970,8.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1971,1971,9.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1972,1972,10.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1973,1973,10.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1974,1974,10.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1975,1975,11.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1976,1976,11.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1977,1977,11.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1978,1978,11,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1979,1979,11.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1980,1980,11.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1981,1981,12,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1982,1982,12.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1983,1983,12.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1984,1984,12.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1985,1985,12.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1986,1986,12.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1987,1987,11.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1988,1988,11.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1989,1989,11.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1990,1990,11.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1991,1991,11.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1992,1992,11.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1993,1993,11.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1994,1994,12,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1995,1995,12.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1996,1996,12.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1997,1997,12.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1998,1998,11.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,1999,1999,11.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,2000,2000,13.1,B,Break,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,2001,2001,13.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,2002,2002,13.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,2003,2003,13,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,2004,2004,12.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,2005,2005,12.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,2006,2006,12.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,2007,2007,12.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,2008,2008,10.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,2009,2009,10.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,2010,2010,10.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,2011,2011,10.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,2012,2012,9.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,2013,2013,9.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,2014,2014,9.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,2015,2015,9.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DNK,Denmark,2016,2016,9.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1960,1960,2.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1961,1961,2.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1962,1962,3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1963,1963,3.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1964,1964,3.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1965,1965,3.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1966,1966,3.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1967,1967,3.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1968,1968,3.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1969,1969,5.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1970,1970,5.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1971,1971,6.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1972,1972,6.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1973,1973,7.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1974,1974,8.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1975,1975,8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1976,1976,8.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1977,1977,8.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1978,1978,7.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1979,1979,7.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1980,1980,7.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1981,1981,8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1982,1982,7.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1983,1983,7.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1984,1984,8.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1985,1985,8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1986,1986,8.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1987,1987,8.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1988,1988,9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1989,1989,9.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1990,1990,9.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1991,1991,9.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1992,1992,8.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1993,1993,8.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1994,1994,8.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1995,1995,8.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1996,1996,8.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1997,1997,8.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1998,1998,8.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,1999,1999,8.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,2000,2000,8.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,2001,2001,9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,2002,2002,9.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,2003,2003,9.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,2004,2004,9.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,2005,2005,10,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,2006,2006,10.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,2007,2007,10.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,2008,2008,10.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,2009,2009,10,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,2010,2010,9.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,2011,2011,9.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,2012,2012,9.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,2013,2013,9.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,2014,2014,8.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,2015,2015,8.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FIN,Finland,2016,2016,8.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1970,1970,23.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1971,1971,22.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1972,1972,22.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1973,1973,22.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1974,1974,22.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1975,1975,22.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1976,1976,22.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1977,1977,22.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1978,1978,21.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1979,1979,20.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1980,1980,20.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1981,1981,19.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1982,1982,19.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1983,1983,18.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1984,1984,17.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1985,1985,17.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1986,1986,17.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1987,1987,16.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1988,1988,16.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1989,1989,17,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1990,1990,15.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1991,1991,15.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1992,1992,15.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1993,1993,14.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1994,1994,14.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1995,1995,14.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1996,1996,14.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1997,1997,14.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1998,1998,14.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,1999,1999,14.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,2000,2000,13.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,2001,2001,14.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,2002,2002,13.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,2003,2003,13.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,2004,2004,13.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,2005,2005,12.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,2006,2006,13.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,2007,2007,12.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,2008,2008,12.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,2009,2009,12.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,2010,2010,12.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,2011,2011,12.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,2012,2012,12.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,2013,2013,11.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,2014,2014,12,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,2015,2015,11.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),FRA,France,2016,2016,11.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1961,1961,11,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1962,1962,12.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1963,1963,12.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1964,1964,13.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1965,1965,14,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1966,1966,13.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1967,1967,13.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1968,1968,14,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1969,1969,15,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1970,1970,15.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1971,1971,16.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1972,1972,16.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1973,1973,16.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1974,1974,15.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1975,1975,16.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1976,1976,17.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1977,1977,16.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1978,1978,16.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1979,1979,16.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1980,1980,16.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1981,1981,16,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1982,1982,15.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1983,1983,15.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1984,1984,15.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1985,1985,15.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1986,1986,14.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1987,1987,14.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1988,1988,14.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1989,1989,14.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1990,1990,14.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1991,1991,13.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1992,1992,13.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1993,1993,13.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),DEU,Germany,1994,1994,13.4,,,Europe
